	bon_2015	ult_2015	sxs_2015	coa_2015	han_2015	sas_2015	gba_2015	acl_2015	noi_2015	bea_2015	artist	fans
/artists/59359-calexico	0	0	0	0	0	0	0	0	0	0	Calexico	75874.0
/artists/541398-ghosts	0	0	0	0	0	0	0	0	0	0	Ghosts	7960.0
/artists/674421-ximena-sarinana	0	0	0	0	0	0	0	0	0	0	Ximena Sariñana	21693.0
/artists/579371-loco-dice	0	0	0	1	0	0	0	0	0	0	Loco Dice	11170.0
/artists/166255-easy-star-allstars	0	0	0	0	0	0	0	0	0	0	Easy Star All-Stars	37117.0
/artists/375525-carl-craig	0	0	0	1	0	0	0	0	0	0	Carl Craig	14811.0
/artists/2026626-young-magic	0	0	0	0	0	0	0	0	0	0	Young Magic	11315.0
/artists/555021-killers	0	0	0	0	0	0	0	0	0	0	The Killers	944513.0
/artists/522482-revolver	0	0	0	0	0	0	0	0	0	0	Revolver	12424.0
/artists/380982-peanut-butter-wolf	0	0	0	0	0	0	0	0	0	0	Peanut Butter Wolf	8133.0
/artists/2313595-2220s	0	0	0	0	0	0	0	0	0	0	22-20s	20092.0
/artists/1688790-temples	1	0	0	0	0	1	0	0	0	0	Temples	32492.0
/artists/83496-whigs	0	0	0	0	0	0	0	0	0	0	The Whigs	18091.0
/artists/65779-dj-fresh	0	0	0	0	0	0	0	0	0	0	DJ Fresh	149525.0
/artists/170648-why	0	0	0	0	0	0	0	0	0	0	Why?	33710.0
/artists/3651446-star-slinger	0	0	0	0	0	0	0	0	0	0	Star Slinger	25851.0
/artists/1072657-factory-floor	0	0	0	0	0	0	0	0	0	0	Factory Floor	11016.0
/artists/207184-melvins	0	0	0	0	0	0	0	0	0	0	Melvins	37857.0
/artists/467606-aterciopelados	0	0	0	0	0	0	0	0	0	0	Aterciopelados	20286.0
/artists/226924-j-mascis	0	0	0	0	0	0	0	0	0	0	J Mascis	25150.0
/artists/520496-magic-numbers	0	0	0	0	0	0	0	0	0	0	The Magic Numbers	58383.0
/artists/1984903-asteroids-galaxy-tour	0	0	0	0	0	0	0	0	0	0	The Asteroids Galaxy Tour	76395.0
/artists/596190-jim-james	0	0	0	0	0	0	0	0	0	0	Jim James	29297.0
/artists/46674-steel-train	0	0	0	0	0	0	0	0	0	0	Steel Train	11444.0
/artists/3208321-white-fence	0	0	0	0	0	0	0	0	0	0	White Fence	13933.0
/artists/363280-kathleen-edwards	0	0	0	0	0	0	0	0	0	0	Kathleen Edwards	26195.0
/artists/540157-king-khan-and-the-shrines	0	0	0	0	0	0	0	0	0	0	King Khan & The Shrines	13069.0
/artists/476640-balkan-beat-box	0	0	0	0	0	0	0	0	0	0	Balkan Beat Box	21922.0
/artists/278437-example	0	0	0	0	0	0	0	0	0	0	Example	240929.0
/artists/932291-and-so-i-watch-you-from-afar	0	0	0	0	0	0	0	0	0	0	And So I Watch You from Afar	16613.0
/artists/512068-presets	0	0	0	0	0	0	0	0	0	0	The Presets	79108.0
/artists/354376-band-of-horses	0	0	0	0	0	0	0	0	0	0	Band of Horses	408434.0
/artists/2366214-soft-pack	0	0	0	0	0	0	0	0	0	0	The Soft Pack	27739.0
/artists/5612553-asap-ferg	0	0	0	0	0	0	0	0	0	0	A$AP Ferg	86866.0
/artists/270523-alpine	0	0	0	0	0	0	0	0	0	0	Alpine	32005.0
/artists/5934149-lion-babe	0	0	0	0	0	0	0	1	0	0	Lion Babe	9089.0
/artists/37162-katie-herzig	0	0	0	0	0	0	0	0	0	0	Katie Herzig	29731.0
/artists/2087073-caitlin-rose	0	0	0	0	0	0	0	0	0	0	Caitlin Rose	14759.0
/artists/3464316-a-thousand-horses	0	0	0	0	0	0	0	0	0	0	A Thousand Horses	7643.0
/artists/6625794-betty-who	0	0	0	0	0	0	0	0	0	0	Betty Who	28432.0
/artists/253012-pinback	0	0	0	0	0	0	0	0	0	0	Pinback	69279.0
/artists/99608-bad-brains	0	0	0	0	0	0	0	0	0	0	Bad Brains	45702.0
/artists/286308-jeremy-messersmith	0	0	0	0	0	0	0	0	0	0	Jeremy Messersmith	16251.0
/artists/258948-bonobo	0	1	0	0	0	0	0	0	0	0	Bonobo	180932.0
/artists/492728-bjork	0	0	0	0	0	0	1	0	0	0	Björk	278830.0
/artists/2503041-w-and-w	0	0	0	0	0	0	0	0	0	0	W&W	45589.0
/artists/263604-corinne-bailey-rae	0	0	0	0	0	0	0	0	0	0	Corinne Bailey Rae	180629.0
/artists/97357-internet	0	0	0	0	0	0	0	0	0	0	The Internet	27794.0
/artists/1640201-pvt	0	0	0	0	0	0	0	0	0	0	PVT	9984.0
/artists/549752-goldfish	0	0	0	0	0	0	0	0	0	0	Goldfish	25345.0
/artists/2489666-awolnation	1	0	0	0	0	0	0	0	0	0	AWOLNATION	344270.0
/artists/267219-whomadewho	0	0	0	0	0	0	0	0	0	0	WhoMadeWho	23379.0
/artists/4558143-noel-gallaghers-high-flying-birds	0	0	0	0	0	0	1	0	0	0	Noel Gallagher's High Flying Birds	85600.0
/artists/183260-chelsea-wolfe	0	0	0	0	0	0	0	0	0	0	Chelsea Wolfe	17075.0
/artists/392280-dustin-kensrue	0	0	1	0	0	0	0	0	0	0	Dustin Kensrue	12058.0
/artists/25030-steel-pulse	0	0	0	0	0	0	0	0	0	0	Steel Pulse	39661.0
/artists/135264-blues-traveler	0	0	0	0	0	0	0	0	0	1	Blues Traveler	98273.0
/artists/405714-outkast	0	0	0	0	0	0	0	0	0	0	OutKast	484053.0
/artists/1154482-jezabels	0	0	0	0	0	0	0	0	0	0	The Jezabels	47596.0
/artists/1322044-destructo	0	0	0	0	0	0	0	0	0	0	Destructo	8486.0
/artists/2030465-pete-yorn	0	0	0	0	0	0	0	0	0	0	Pete Yorn	72402.0
/artists/4143636-thundercat	0	0	0	0	0	0	0	0	0	0	Thundercat	25192.0
/artists/96750-dear-hunter	0	0	0	0	0	0	0	0	0	0	The Dear Hunter	21697.0
/artists/89017-miguel	0	0	0	0	0	0	0	0	0	0	Miguel	248846.0
/artists/614453-logic	0	0	0	0	0	0	1	0	0	0	Logic	56483.0
/artists/4363463-weeknd	0	0	0	1	0	0	0	1	0	0	The Weeknd	394889.0
/artists/6672329-twin-forks	0	0	0	0	0	0	0	0	0	0	Twin Forks	14959.0
/artists/81762-erol-alkan	0	0	0	1	0	0	0	0	0	0	Erol Alkan	10940.0
/artists/460150-cat-power	0	0	0	0	0	0	0	0	0	0	Cat Power	237474.0
/artists/2313769-pains-of-being-pure-at-heart	0	0	0	0	0	0	0	0	0	0	The Pains of Being Pure At Heart	77851.0
/artists/5285298-little-green-cars	0	0	0	0	0	0	0	0	0	0	Little Green Cars	24281.0
/artists/934168-low-anthem	0	0	0	0	0	0	0	0	0	0	The Low Anthem	43509.0
/artists/355402-rival-schools	0	0	0	0	0	0	0	0	0	0	Rival Schools	15825.0
/artists/478322-layo-and-bushwacka	0	0	0	0	0	0	0	0	0	0	Layo & Bushwacka!	19019.0
/artists/4179-fucked-up	0	0	0	0	0	0	0	0	0	0	Fucked Up	30636.0
/artists/2379205-speech-debelle	0	0	0	0	0	0	0	0	0	0	Speech Debelle	9026.0
/artists/6148694-vance-joy	0	0	0	1	1	0	1	1	0	0	Vance Joy	176456.0
/artists/2336633-geographer	0	0	0	0	0	0	0	0	0	0	Geographer	37432.0
/artists/421128-sondre-lerche	0	0	0	0	0	0	0	0	0	0	Sondre Lerche	33873.0
/artists/187434-ztrip	0	0	0	0	0	0	0	0	0	0	Z-Trip	8705.0
/artists/138568-wolf-gang	0	0	0	0	0	0	0	0	0	0	Wolf Gang	55311.0
/artists/22446-kate-millerheidke	0	0	0	0	0	0	0	0	0	0	Kate Miller-Heidke	17672.0
/artists/111215-atrak	0	0	0	0	0	0	1	0	0	0	A-Trak	88076.0
/artists/996369-merchandise	0	0	0	0	0	1	0	0	0	0	Merchandise	7128.0
/artists/2437361-dry-the-river	0	0	1	0	0	0	0	0	0	0	Dry the River	38869.0
/artists/630936-le-butcherettes	0	0	0	0	0	0	0	0	0	0	Le Butcherettes	13296.0
/artists/628887-caspa	0	0	0	0	0	0	0	0	0	0	Caspa	36955.0
/artists/1212208-kill-paris	0	0	0	0	0	0	0	0	0	0	Kill Paris	19193.0
/artists/562918-lucero	0	0	0	0	0	0	0	0	0	0	Lucero	28796.0
/artists/249800-atari-teenage-riot	0	0	0	0	0	0	0	0	0	0	Atari Teenage Riot	13171.0
/artists/2382484-art-vs-science	0	0	0	0	0	0	0	0	0	0	Art vs Science	28225.0
/artists/1646455-big-sean	0	0	0	0	0	0	0	0	0	0	Big Sean	395553.0
/artists/477641-delorean	0	0	0	0	0	0	0	0	0	0	Delorean	45932.0
/artists/2435096-one-day-as-a-lion	0	0	0	0	0	0	0	0	0	0	One Day As a Lion	15226.0
/artists/289497-los-claxons	0	0	0	0	0	0	0	0	0	0	Los Claxons	8609.0
/artists/2639711-peter-wolf-crier	0	0	0	0	0	0	0	0	0	0	Peter Wolf Crier	14479.0
/artists/423560-bob-schneider	0	0	0	0	0	0	0	0	0	0	Bob Schneider	21440.0
/artists/47711-flatliners	0	0	0	0	0	0	0	0	0	0	Flatliners	12192.0
/artists/401670-edwyn-collins	0	0	0	0	0	0	0	0	0	0	Edwyn Collins	37368.0
/artists/570308-miniature-tigers	0	0	0	0	0	0	0	0	0	0	Miniature Tigers	32012.0
/artists/449815-rodriguez	0	0	0	0	0	0	0	0	0	0	Rodriguez	57077.0
/artists/4956188-willy-moon	0	0	0	0	0	0	0	0	0	0	Willy Moon	19694.0
/artists/605868-chase-and-status	0	0	0	0	0	0	0	0	0	0	Chase & Status	163793.0
/artists/316855-amos-lee	0	0	0	0	0	0	0	0	0	0	Amos Lee	124793.0
/artists/428089-chief	0	0	0	0	0	0	0	0	0	0	Chief	8846.0
/artists/672834-hockey	0	0	0	0	0	0	0	0	0	0	Hockey	38081.0
/artists/359193-sick-puppies	0	0	0	0	0	0	0	0	0	0	Sick Puppies	105050.0
/artists/357843-dr-dre	0	0	0	0	0	0	0	0	0	0	Dr. Dre	494109.0
/artists/2651466-datsik	0	0	0	0	0	0	0	0	0	0	Datsik	84235.0
/artists/334921-joseph-arthur	0	0	0	0	0	0	0	0	0	0	Joseph Arthur	50867.0
/artists/575559-dead-confederate	0	0	0	0	0	0	0	0	0	0	Dead Confederate	7739.0
/artists/270671-starkillers	0	1	0	0	0	0	0	0	0	0	Starkillers	15722.0
/artists/474582-electric-six	0	0	0	0	0	0	0	0	0	0	Electric Six	54326.0
/artists/567297-amy-lavere	0	0	0	0	0	0	0	0	0	0	Amy LaVere	8070.0
/artists/229799-thomas-dolby	0	0	0	0	0	0	0	0	0	0	Thomas Dolby	39386.0
/artists/278452-axwell	0	0	0	0	0	0	0	0	0	0	Axwell	113933.0
/artists/146022-regina-spektor	0	0	0	0	0	0	0	0	0	0	Regina Spektor	346275.0
/artists/1887550-hurray-for-the-riff-raff	1	0	0	0	0	0	0	0	0	0	Hurray for the Riff Raff	11323.0
/artists/2332047-ellie-goulding	0	0	0	0	0	0	0	0	0	0	Ellie Goulding	731124.0
/artists/357928-earth-wind-and-fire	1	0	0	0	0	0	0	0	0	0	Earth, Wind & Fire	240235.0
/artists/4852743-low-roar	0	0	1	0	0	0	0	0	0	0	Low Roar	7719.0
/artists/2373574-sleeper-agent	0	0	0	0	0	0	0	0	0	0	Sleeper Agent	24304.0
/artists/233074-smashing-pumpkins	0	0	0	0	0	0	0	0	0	0	Smashing Pumpkins	473390.0
/artists/516198-hey-ocean	0	0	0	0	0	0	0	0	0	0	Hey Ocean!	9611.0
/artists/300984-bret-michaels	0	0	0	0	0	0	0	0	0	0	Bret Michaels	20935.0
/artists/3356916-sublime-with-rome	0	0	0	0	0	0	0	0	0	0	Sublime With Rome	42544.0
/artists/1759605-white-sea	0	0	0	0	0	0	0	0	0	0	White Sea	8603.0
/artists/3215901-dillon-francis	0	0	0	0	0	0	0	0	0	0	Dillon Francis	99594.0
/artists/376900-joachim-garraud	0	0	0	0	0	0	0	0	0	0	Joachim Garraud	13611.0
/artists/798114-strand-of-oaks	1	0	0	0	1	1	1	1	0	0	Strand of Oaks	9500.0
/artists/513368-jenny-lewis	0	0	0	1	1	1	0	0	0	0	Jenny Lewis	54704.0
/artists/237790-ltj-bukem	0	0	0	0	0	0	0	0	0	0	LTJ Bukem	14705.0
/artists/198102-sloan	0	0	0	1	0	0	0	0	0	0	Sloan	19738.0
/artists/2321725-thee-oh-sees	0	0	1	0	0	0	0	0	0	0	Thee Oh Sees	44070.0
/artists/71147-groove-armada	0	0	0	0	0	0	0	0	0	0	Groove Armada	186613.0
/artists/3037096-nina-kraviz	0	0	0	0	0	0	0	0	0	0	Nina Kraviz	10878.0
/artists/55424-screaming-females	0	0	0	0	0	0	0	0	0	0	Screaming Females	8283.0
/artists/96070-royal-bangs	0	0	0	0	0	0	0	0	0	0	Royal Bangs	11273.0
/artists/339838-dj-yoda	0	0	0	0	0	0	0	0	0	0	DJ Yoda	9046.0
/artists/1077425-art-department	0	0	0	0	0	0	0	0	0	0	Art Department	12457.0
/artists/111621-leon-russell	0	0	0	0	0	0	0	0	0	0	Leon Russell	19120.0
/artists/286448-shuggie-otis	0	0	0	0	0	0	0	0	0	0	Shuggie Otis	23295.0
/artists/376877-superchunk	0	0	0	0	0	0	0	0	0	0	Superchunk	26143.0
/artists/584157-wild-beasts	0	0	0	0	0	0	0	0	0	0	Wild Beasts	70697.0
/artists/245301-lusine	0	0	0	0	0	0	0	0	0	0	Lusine	17391.0
/artists/476612-astronautalis	0	0	0	0	0	0	0	0	0	0	Astronautalis	8743.0
/artists/352787-black-star	0	0	0	0	0	0	0	0	0	0	Black Star	46585.0
/artists/505960-elizabeth-and-the-catapult	0	0	0	0	0	0	0	0	0	0	Elizabeth & The Catapult	11965.0
/artists/547836-replacements	0	0	0	0	0	0	0	0	0	0	The Replacements	60544.0
/artists/2330230-boy-8bit	0	0	0	0	0	0	0	0	0	0	Boy 8-Bit	7377.0
/artists/1085444-fallulah	0	0	0	0	0	0	0	0	0	0	Fallulah	11861.0
/artists/269166-reggie-watts	0	0	0	0	0	0	0	0	0	0	Reggie Watts	13833.0
/artists/381800-needtobreathe	0	0	0	0	0	0	0	0	0	0	Needtobreathe	85487.0
/artists/336656-jason-mraz	0	0	0	0	0	0	0	0	0	0	Jason Mraz	651906.0
/artists/447883-anthrax	0	0	0	0	0	0	0	0	0	1	Anthrax	82082.0
/artists/501238-railroad-earth	0	0	0	0	0	0	0	0	0	0	Railroad Earth	13514.0
/artists/163372-nitty-gritty-dirt-band	0	0	0	0	0	0	0	0	0	0	Nitty Gritty Dirt Band	40453.0
/artists/471496-barrington-levy	0	0	0	0	0	0	0	0	0	0	Barrington Levy	35695.0
/artists/5246973-jagwar-ma	0	0	0	0	0	0	0	0	0	0	Jagwar Ma	37246.0
/artists/2792041-charles-bradley	0	0	0	1	0	0	0	0	0	0	Charles Bradley	32661.0
/artists/771669-hey-champ	0	0	0	0	0	0	0	0	0	0	Hey Champ	13455.0
/artists/332164-hermitude	0	0	0	0	0	0	1	0	0	0	Hermitude	40917.0
/artists/193842-daedelus	0	0	0	0	0	0	0	0	0	0	Daedelus	25213.0
/artists/381679-alien-ant-farm	0	0	0	0	0	0	0	0	0	0	Alien Ant Farm	107345.0
/artists/3459011-beat-connection	0	0	0	0	0	0	0	0	0	0	Beat Connection	19710.0
/artists/2482266-best-coast	0	0	0	0	0	0	0	0	1	0	Best Coast	154148.0
/artists/2454171-bostich-fussible	0	0	0	0	0	0	0	0	0	0	Bostich + Fussible	7817.0
/artists/74948-lonely-forest	0	0	0	0	0	0	0	0	0	0	The Lonely Forest	11050.0
/artists/548048-charlotte-gainsbourg	0	0	0	0	0	0	0	0	0	0	Charlotte Gainsbourg	52534.0
/artists/2426656-animals-as-leaders	0	0	0	0	0	0	0	0	0	0	Animals As Leaders	28763.0
/artists/70896-basia-bulat	0	0	0	0	0	0	0	0	0	0	Basia Bulat	16487.0
/artists/582242-escort	0	0	0	0	0	0	0	0	0	0	Escort	12314.0
/artists/4082656-bears-den	0	0	0	0	0	0	0	0	0	0	Bear's Den	25826.0
/artists/57371-gq	0	0	0	0	0	0	0	0	0	0	GQ	9502.0
/artists/2328789-seth-troxler	0	0	0	0	0	0	0	0	0	0	Seth Troxler	9524.0
/artists/423930-green-velvet	0	0	0	0	0	0	0	0	0	0	Green Velvet	26804.0
/artists/386320-matisyahu	0	0	0	0	0	0	0	0	0	0	Matisyahu	192083.0
/artists/374699-liars	0	0	0	0	0	0	0	0	0	0	Liars	46211.0
/artists/200900-coheed-and-cambria	0	0	0	0	0	0	0	0	0	0	Coheed and Cambria	129150.0
/artists/112991-solid-gold	0	0	0	0	0	0	0	0	0	0	Solid Gold	7784.0
/artists/331451-ocean	0	0	0	0	0	0	0	0	0	0	The Ocean	10023.0
/artists/198538-japanther	0	0	0	0	0	0	0	0	0	0	Japanther	8138.0
/artists/2957606-zella-day	0	0	0	0	1	0	0	0	0	0	Zella Day	27297.0
/artists/329986-robyn-hitchcock	0	0	0	0	0	0	0	0	0	0	Robyn Hitchcock	10456.0
/artists/434428-ceu	0	0	0	0	0	0	0	0	0	0	Céu	26318.0
/artists/322686-swanky-tunes	0	0	0	0	0	0	0	0	0	0	Swanky Tunes	17701.0
/artists/225160-ok-go	0	0	0	0	0	0	0	0	0	0	OK Go	214483.0
/artists/383845-imogen-heap	0	0	0	0	0	0	0	0	0	0	Imogen Heap	225968.0
/artists/2838411-no-joy	0	0	0	0	0	0	0	0	1	0	No Joy	10573.0
/artists/72714-canned-heat	0	0	0	0	0	0	0	0	0	1	Canned Heat	60016.0
/artists/3891716-jamestown-revival	0	0	0	1	0	0	0	0	0	0	Jamestown Revival	7408.0
/artists/438148-opeth	0	0	0	0	0	0	0	0	0	0	Opeth	64869.0
/artists/1750215-jonsi	0	0	0	0	0	0	0	0	0	0	Jónsi	81418.0
/artists/2390469-teengirl-fantasy	0	0	0	0	0	0	0	0	0	0	Teengirl Fantasy	10298.0
/artists/517700-sub-focus	0	0	0	0	0	0	0	0	0	0	Sub Focus	108924.0
/artists/128628-wanda-jackson	0	0	0	0	0	0	0	0	0	0	Wanda Jackson	25750.0
/artists/674254-weeks	0	0	0	0	0	0	0	0	0	0	The Weeks	11472.0
/artists/3271971-prince-royce	0	0	0	0	0	0	0	0	0	0	Prince Royce	79579.0
/artists/373863-mary-lambert	0	0	0	0	1	0	0	0	0	0	Mary Lambert	25623.0
/artists/561284-explosions-in-the-sky	0	0	0	0	0	0	0	0	0	0	Explosions In the Sky	171154.0
/artists/207779-film-school	0	0	0	0	0	0	0	0	0	0	Film School	9402.0
/artists/237150-cracker	0	0	0	0	0	0	0	0	0	0	Cracker	47812.0
/artists/2377046-freelance-whales	0	0	0	0	0	0	0	0	0	0	Freelance Whales	74327.0
/artists/97201-weekend	0	0	0	0	0	0	0	0	0	0	Weekend	25111.0
/artists/7433489-k-camp	0	0	0	0	0	0	0	0	0	0	K camp	36355.0
/artists/2395848-dead-weather	0	0	0	0	0	0	0	0	0	0	The Dead Weather	121657.0
/artists/125822-ben-folds	1	0	0	0	0	0	0	0	0	0	Ben Folds	158335.0
/artists/67651-faint	0	0	0	0	0	0	0	0	0	0	The Faint	53309.0
/artists/292668-snoop-dogg	0	0	0	0	0	0	0	0	0	1	Snoop Dogg	546044.0
/artists/2478496-naked-and-famous	0	0	0	0	0	0	0	0	0	0	The Naked and Famous	308381.0
/artists/385368-primus	0	0	0	0	0	0	0	0	0	0	Primus	95835.0
/artists/211206-dropkick-murphys	0	0	0	0	0	0	0	0	0	1	Dropkick Murphys	183897.0
/artists/305645-ferry-corsten	0	0	0	0	0	0	0	0	0	0	Ferry Corsten	78539.0
/artists/565805-postelles	0	0	0	0	0	0	0	0	0	0	The Postelles	9818.0
/artists/664502-shannon-and-the-clams	0	0	0	0	0	0	0	0	0	0	Shannon and The Clams	7588.0
/artists/390351-swell-season	0	0	0	0	0	0	0	0	0	0	The Swell Season	38164.0
/artists/708006-sleepy-sun	0	0	0	0	0	0	0	0	0	0	Sleepy Sun	13400.0
/artists/18769-jewel	0	0	0	0	0	0	0	0	0	0	Jewel	125798.0
/artists/578704-bombay-bicycle-club	0	0	0	0	0	0	0	0	0	0	Bombay Bicycle Club	258731.0
/artists/6232749-little-daylight	0	0	0	0	0	0	0	0	0	0	Little Daylight	14213.0
/artists/3678466-austra	0	0	0	0	0	0	0	0	0	0	Austra	57771.0
/artists/332590-ryan-adams	0	0	0	1	0	1	1	0	0	0	Ryan Adams	203975.0
/artists/3123031-ed-helms	0	0	0	0	0	0	0	0	0	0	Ed Helms	10667.0
/artists/6061929-ms-lauryn-hill	0	0	0	0	0	0	0	0	0	0	Ms. Lauryn Hill	156489.0
/artists/1385004-to-kill-a-king	0	0	0	0	0	0	0	0	0	0	To Kill a King	11961.0
/artists/281681-kinky	0	0	0	0	0	0	0	0	0	0	Kinky	22674.0
/artists/452089-albert-hammond-jr	0	0	0	0	0	0	0	1	0	0	Albert Hammond Jr	46849.0
/artists/1988653-madi-diaz	0	0	0	0	0	0	0	0	0	0	Madi Diaz	8563.0
/artists/542593-jose-gonzalez	0	0	0	0	0	1	0	1	0	0	José González	244203.0
/artists/15898-clap-your-hands-say-yeah	0	0	0	0	0	0	0	0	0	0	Clap Your Hands Say Yeah	94629.0
/artists/740937-mountain-man	0	0	0	0	0	0	0	0	0	0	Mountain Man	11238.0
/artists/288696-vampire-weekend	0	0	0	0	0	0	0	0	0	0	Vampire Weekend	597798.0
/artists/469032-grizzly-bear	0	0	0	0	0	0	0	0	0	0	Grizzly Bear	301372.0
/artists/832745-j-cole	0	0	0	0	0	0	0	0	0	0	J. Cole	379473.0
/artists/220385-crystal-method	0	0	0	0	0	0	0	0	0	0	The Crystal Method	88105.0
/artists/32946-mstrkrft	0	0	0	0	0	0	0	0	0	0	MSTRKRFT	100974.0
/artists/74431-brahms	0	0	0	0	0	0	0	0	0	0	Brahms	12638.0
/artists/211161-chris-lake	0	0	0	0	0	0	0	0	0	0	Chris Lake	45130.0
/artists/197888-raphael-saadiq	0	0	0	0	0	0	0	0	0	0	Raphael Saadiq	76155.0
/artists/976162-grieves	0	0	0	0	0	0	0	0	0	0	Grieves	27778.0
/artists/1118443-nervo	0	0	0	0	0	0	0	0	0	0	NERVO	53080.0
/artists/471643-kool-keith	0	0	0	0	0	0	0	0	0	0	Kool Keith	11075.0
/artists/386303-times-new-viking	0	0	0	0	0	0	0	0	0	0	Times New Viking	13450.0
/artists/272515-sharon-jones-and-the-dapkings	0	0	0	0	0	0	0	0	0	0	Sharon Jones & The Dap-Kings	78847.0
/artists/309352-style-of-eye	0	0	0	0	0	0	0	0	0	0	Style of Eye	17051.0
/artists/1169427-janelle-monae	0	0	0	0	0	0	0	0	0	0	Janelle Monáe	154335.0
/artists/3032041-court-yard-hounds	0	0	0	0	0	0	0	0	0	0	Court Yard Hounds	7399.0
/artists/793534-noah-gundersen	0	0	0	0	0	0	0	0	0	0	Noah Gundersen	19855.0
/artists/1893369-gesaffelstein	0	0	0	1	0	0	0	0	0	0	Gesaffelstein	29998.0
/artists/646690-toddla-t	0	0	0	0	0	0	0	0	0	0	Toddla T	13979.0
/artists/104125-robert-earl-keen	0	0	0	0	0	0	0	0	0	0	Robert Earl Keen	29160.0
/artists/4301-and-you-will-know-us-by-the-trail-of-dead	0	0	0	0	0	0	0	0	0	0	…And You Will Know Us by the Trail of Dead	39700.0
/artists/477545-blind-boys-of-alabama	0	0	0	0	0	0	0	0	0	0	The Blind Boys of Alabama	17453.0
/artists/949894-scars-on-45	0	0	0	0	0	0	0	0	0	0	Scars On 45	13340.0
/artists/171433-grace-potter-and-the-nocturnals	0	0	0	0	0	0	0	0	0	0	Grace Potter and The Nocturnals	81666.0
/artists/2328953-british-india	0	0	0	0	0	0	0	0	0	0	British India	18050.0
/artists/4010436-herobust	0	0	0	0	0	0	0	0	0	0	Herobust	7490.0
/artists/1055598-dada-life	0	0	0	0	0	0	0	0	0	0	Dada Life	119929.0
/artists/2244765-robert-plant-and-alison-krauss	0	0	0	0	0	0	0	0	0	0	Robert Plant & Alison Krauss	39651.0
/artists/2368166-break-science	0	0	0	0	0	0	0	0	0	0	Break Science	10637.0
/artists/253846-radiohead	0	0	0	0	0	0	0	0	0	0	Radiohead	925737.0
/artists/47915-parlotones	0	0	0	0	0	0	0	0	0	0	The Parlotones	9307.0
/artists/4688568-allahlas	0	0	0	1	0	0	0	0	0	0	Allah-Las	22414.0
/artists/1081102-autre-ne-veut	0	0	0	0	0	0	0	0	0	0	Autre Ne Veut	21769.0
/artists/355343-rodney-crowell	0	0	0	0	0	0	0	0	0	0	Rodney Crowell	9036.0
/artists/129881-hauschka	0	0	0	0	0	0	0	0	0	0	Hauschka	11925.0
/artists/503872-haim	0	0	0	0	0	0	0	0	0	0	Haim	203533.0
/artists/525648-paul-kalkbrenner	0	0	0	0	0	0	0	0	0	0	Paul Kalkbrenner	74565.0
/artists/3357961-deafheaven	0	0	0	0	0	0	0	0	1	0	Deafheaven	16758.0
/artists/6715369-lorde	0	0	0	0	0	0	0	0	0	0	Lorde	452259.0
/artists/1229428-statik-selektah	0	0	0	0	0	0	0	0	0	0	Statik Selektah	11260.0
/artists/472109-ryan-leslie	0	0	0	0	0	0	0	0	0	0	Ryan Leslie	34267.0
/artists/115015-le-loup	0	0	0	0	0	0	0	0	0	0	Le Loup	11283.0
/artists/4059111-tedeschi-trucks-band	0	0	0	0	0	0	0	0	0	0	Tedeschi Trucks Band	20494.0
/artists/300397-kid-rock	0	0	0	0	0	0	0	0	0	1	Kid Rock	203067.0
/artists/348455-avett-brothers	0	0	0	0	0	0	0	0	0	0	The Avett Brothers	199993.0
/artists/518085-aloe-blacc	0	0	0	0	0	0	0	0	0	0	Aloe Blacc	267244.0
/artists/559594-nicole-atkins	0	0	0	0	0	0	0	0	0	0	Nicole Atkins	17321.0
/artists/578861-jukebox-the-ghost	0	0	0	0	0	0	0	0	0	0	Jukebox the Ghost	30881.0
/artists/30921-greensky-bluegrass	0	0	0	0	0	0	0	0	0	0	Greensky Bluegrass	7516.0
/artists/182146-reverend-and-the-makers	0	0	0	0	0	0	0	0	0	0	Reverend and The Makers	36019.0
/artists/5105188-mac-demarco	1	0	0	1	0	0	0	0	0	0	Mac DeMarco	69871.0
/artists/521348-butch-walker	0	0	0	0	0	0	0	0	0	0	Butch Walker	20509.0
/artists/1991033-civil-twilight	0	0	1	0	0	0	0	0	0	0	Civil Twilight	52411.0
/artists/505557-cajmere	0	0	0	0	0	0	0	0	0	0	Cajmere	8340.0
/artists/16003-horrors	0	0	0	0	0	0	0	0	0	0	The Horrors	99575.0
/artists/2500436-civil-wars	0	0	0	0	0	0	0	0	0	0	The Civil Wars	202129.0
/artists/562338-gregory-and-the-hawk	0	0	0	0	0	0	0	0	0	0	Gregory And The Hawk	16612.0
/artists/4234061-skylar-grey	0	0	0	0	0	0	0	0	0	0	Skylar Grey	118109.0
/artists/337767-emmylou-harris	0	0	0	0	0	0	0	0	0	0	Emmylou Harris	56447.0
/artists/118721-boys-noize	0	0	0	0	0	0	0	0	0	0	Boys Noize	93596.0
/artists/4428303-light-asylum	0	0	0	0	0	0	0	0	0	0	Light Asylum	11214.0
/artists/11333-dead-can-dance	0	0	0	0	0	0	0	0	0	0	Dead Can Dance	39770.0
/artists/2373195-superhumanoids	0	0	0	0	0	0	0	0	0	0	Superhumanoids	7917.0
/artists/296530-twin-peaks	0	0	1	0	0	1	0	0	0	0	Twin Peaks	8981.0
/artists/171134-hives	0	0	0	0	0	0	0	0	0	0	The Hives	178079.0
/artists/5853914-snoop-lion	0	0	0	0	0	0	0	0	0	1	Snoop Lion	37657.0
